- - - - - - - experiments/1_class/10_in_clusters.argos experiments/1_class/10_in_lines.argos experiments/1_class/3_in_clusters.argos experiments/1_class/3_in_lines.argos experiments/1_class/4_in_clusters.argos experiments/1_class/4_in_lines.argos experiments/1_class/5_in_clusters.argos experiments/1_class/5_in_lines.argos experiments/2_class/10_in_clusters.argos experiments/2_class/10_in_lines.argos experiments/2_class/3_in_clusters.argos experiments/2_class/3_in_lines.argos experiments/2_class/4_in_clusters.argos experiments/2_class/4_in_lines.argos experiments/2_class/5_in_clusters.argos experiments/2_class/5_in_lines.argos experiments/4_class/10_in_clusters.argos experiments/4_class/10_in_lines.argos experiments/4_class/12_uniform_0.05_density.argos experiments/4_class/12_uniform_0.10_density.argos experiments/4_class/12_uniform_0.20_density.argos experiments/4_class/16_uniform_0.05_density.argos experiments/4_class/16_uniform_0.10_density.argos experiments/4_class/16_uniform_0.20_density.argos experiments/4_class/20_uniform_0.05_density.argos experiments/4_class/20_uniform_0.10_density.argos experiments/4_class/20_uniform_0.20_density.argos experiments/4_class/3_in_clusters.argos experiments/4_class/3_in_lines.argos experiments/4_class/40_uniform_0.05_density.argos experiments/4_class/40_uniform_0.10_density.argos experiments/4_class/40_uniform_0.20_density.argos experiments/4_class/4_in_clusters.argos experiments/4_class/4_in_lines.argos experiments/4_class/5_in_clusters.argos experiments/4_class/5_in_lines.argos 
3875 -1.0000 -0.6667 0.3333 -0.3333 -1.0000 0.3333 -587.950 -585.250 -1464.000 -1484.000 -1098.000 -1176.625 -1003.300 -1019.200 -587.950 -585.250 -1464.000 -1484.000 -1098.000 -1176.625 -1003.300 -1019.200 -587.950 -585.250 -1436.835 -1509.000 -1524.000 -1265.750 -1165.875 -1216.500 -1059.800 -1004.500 -1068.000 -1464.000 -1484.000 -609.850 -669.700 -618.000 -1098.000 -1176.625 -1003.300 -1019.200 
3876 -1.0000 -0.6667 0.3333 -0.3333 -1.0000 0.6667 -608.350 -615.000 -1528.335 -1549.835 -1219.250 -1236.000 -1055.300 -1070.600 -608.350 -615.000 -1528.335 -1549.835 -1219.250 -1236.000 -1055.300 -1070.600 -608.350 -615.000 -1605.335 -1635.000 -1545.665 -1253.750 -1272.375 -1201.000 -1017.200 -1128.900 -1127.100 -1528.335 -1549.835 -550.600 -656.350 -666.750 -1219.250 -1236.000 -1055.300 -1070.600 
3877 -1.0000 -0.6667 0.3333 -0.3333 -1.0000 1.0000 -601.150 -621.350 -1588.665 -1566.665 -1184.000 -1244.250 -1131.300 -1115.600 -601.150 -621.350 -1588.665 -1566.665 -1184.000 -1244.250 -1131.300 -1115.600 -601.150 -621.350 -1410.500 -1644.500 -1542.000 -1318.375 -1275.625 -1256.250 -1121.600 -1004.500 -1087.900 -1588.665 -1566.665 -612.900 -680.750 -626.250 -1184.000 -1244.250 -1131.300 -1115.600 
3878 -1.0000 -0.6667 0.3333 -0.3333 -0.6667 -1.0000 -633.550 -665.850 -1316.500 -1236.000 -1090.750 -1006.875 -802.700 -839.900 -633.550 -665.850 -1316.500 -1236.000 -1090.750 -1006.875 -802.700 -839.900 -633.550 -665.850 -1296.665 -1360.165 -1270.665 -948.375 -1062.500 -985.375 -871.500 -875.300 -906.700 -1316.500 -1236.000 -584.750 -621.050 -658.550 -1090.750 -1006.875 -802.700 -839.900 
3879 -1.0000 -0.6667 0.3333 -0.3333 -0.6667 -0.6667 -602.900 -591.750 -1214.500 -1200.000 -1102.500 -1042.500 -879.900 -832.500 -602.900 -591.750 -1214.500 -1200.000 -1102.500 -1042.500 -879.900 -832.500 -602.900 -591.750 -1267.165 -1240.335 -1303.500 -1052.875 -1064.000 -1177.875 -919.000 -889.300 -852.500 -1214.500 -1200.000 -650.600 -665.300 -730.500 -1102.500 -1042.500 -879.900 -832.500 
3880 -1.0000 -0.6667 0.3333 -0.3333 -0.6667 -0.3333 -438.050 -449.550 -1200.000 -1209.165 -900.000 -923.875 -752.300 -758.600 -438.050 -449.550 -1200.000 -1209.165 -900.000 -923.875 -752.300 -758.600 -438.050 -449.550 -1206.335 -1258.335 -1232.835 -930.125 -939.875 -973.625 -766.600 -776.900 -791.900 -1200.000 -1209.165 -437.250 -439.450 -478.550 -900.000 -923.875 -752.300 -758.600 
3881 -1.0000 -0.6667 0.3333 -0.3333 -0.6667 0.0000 -523.450 -494.000 -1354.665 -1396.835 -1059.875 -996.875 -861.900 -887.900 -523.450 -494.000 -1354.665 -1396.835 -1059.875 -996.875 -861.900 -887.900 -523.450 -494.000 -1394.000 -1385.835 -1463.665 -1068.250 -1080.500 -1190.000 -934.600 -947.000 -929.100 -1354.665 -1396.835 -458.150 -599.750 -647.650 -1059.875 -996.875 -861.900 -887.900 
3882 -1.0000 -0.6667 0.3333 -0.3333 -0.6667 0.3333 -670.300 -591.000 -1309.000 -1570.665 -1091.125 -1071.500 -1042.400 -958.300 -670.300 -591.000 -1309.000 -1570.665 -1091.125 -1071.500 -1042.400 -958.300 -670.300 -591.000 -1494.165 -1469.000 -1450.835 -1275.125 -1238.250 -1254.000 -929.200 -1001.900 -1001.200 -1309.000 -1570.665 -549.450 -671.400 -668.450 -1091.125 -1071.500 -1042.400 -958.300 
3883 -1.0000 -0.6667 0.3333 -0.3333 -0.6667 0.6667 -571.850 -593.950 -1510.335 -1515.000 -1256.250 -1106.750 -1007.700 -1031.900 -571.850 -593.950 -1510.335 -1515.000 -1256.250 -1106.750 -1007.700 -1031.900 -571.850 -593.950 -1477.665 -1629.000 -1644.500 -1265.000 -1197.000 -1238.625 -1035.200 -1048.000 -1106.300 -1510.335 -1515.000 -496.900 -624.250 -641.700 -1256.250 -1106.750 -1007.700 -1031.900 
3884 -1.0000 -0.6667 0.3333 -0.3333 -0.6667 1.0000 -593.600 -630.400 -1773.000 -1546.665 -1194.625 -1134.875 -1021.200 -1080.400 -593.600 -630.400 -1773.000 -1546.665 -1194.625 -1134.875 -1021.200 -1080.400 -593.600 -630.400 -1516.500 -1580.835 -1492.165 -1294.000 -1321.500 -1268.125 -1061.000 -1068.600 -1112.900 -1773.000 -1546.665 -581.000 -636.800 -661.300 -1194.625 -1134.875 -1021.200 -1080.400 
3885 -1.0000 -0.6667 0.3333 -0.3333 -0.3333 -1.0000 -682.650 -673.450 -1316.665 -1252.335 -976.125 -948.250 -808.700 -784.700 -682.650 -673.450 -1316.665 -1252.335 -976.125 -948.250 -808.700 -784.700 -682.650 -673.450 -1271.335 -1228.335 -1233.000 -1018.625 -987.750 -1047.625 -868.900 -835.400 -848.900 -1316.665 -1252.335 -673.700 -719.200 -736.400 -976.125 -948.250 -808.700 -784.700 
3886 -1.0000 -0.6667 0.3333 -0.3333 -0.3333 -0.6667 -556.250 -630.250 -1257.335 -1212.335 -988.000 -1055.875 -758.700 -802.900 -556.250 -630.250 -1257.335 -1212.335 -988.000 -1055.875 -758.700 -802.900 -556.250 -630.250 -1264.000 -1301.835 -1337.165 -924.375 -950.875 -1092.875 -797.600 -823.700 -860.800 -1257.335 -1212.335 -618.050 -665.650 -672.700 -988.000 -1055.875 -758.700 -802.900 
3887 -1.0000 -0.6667 0.3333 -0.3333 -0.3333 -0.3333 -601.250 -638.700 -1200.000 -1200.000 -979.375 -1025.750 -892.400 -850.500 -601.250 -638.700 -1200.000 -1200.000 -979.375 -1025.750 -892.400 -850.500 -601.250 -638.700 -1243.835 -1281.500 -1255.500 -944.125 -1007.375 -979.000 -825.800 -841.100 -892.100 -1200.000 -1200.000 -576.700 -589.550 -676.450 -979.375 -1025.750 -892.400 -850.500 
3888 -1.0000 -0.6667 0.3333 -0.3333 -0.3333 0.0000 -483.200 -471.100 -1200.000 -1317.500 -901.875 -939.000 -844.300 -878.700 -483.200 -471.100 -1200.000 -1317.500 -901.875 -939.000 -844.300 -878.700 -483.200 -471.100 -1311.000 -1351.500 -1347.835 -1057.000 -1128.625 -1146.375 -820.200 -934.200 -918.900 -1200.000 -1317.500 -478.050 -546.650 -595.750 -901.875 -939.000 -844.300 -878.700 
3889 -1.0000 -0.6667 0.3333 -0.3333 -0.3333 0.3333 -606.750 -473.450 -1464.500 -1437.835 -1171.000 -980.125 -1018.000 -1042.600 -606.750 -473.450 -1464.500 -1437.835 -1171.000 -980.125 -1018.000 -1042.600 -606.750 -473.450 -1534.835 -1486.665 -1497.665 -1169.500 -1196.625 -1237.750 -987.700 -1056.500 -1152.700 -1464.500 -1437.835 -454.350 -632.750 -700.350 -1171.000 -980.125 -1018.000 -1042.600 
3890 -1.0000 -0.6667 0.3333 -0.3333 -0.3333 0.6667 -638.950 -591.600 -1449.165 -1543.000 -1209.000 -1207.750 -1056.700 -986.600 -638.950 -591.600 -1449.165 -1543.000 -1209.000 -1207.750 -1056.700 -986.600 -638.950 -591.600 -1806.665 -1654.335 -1446.165 -1112.750 -1220.375 -1284.125 -992.500 -1116.000 -1134.000 -1449.165 -1543.000 -598.750 -636.100 -644.750 -1209.000 -1207.750 -1056.700 -986.600 
3891 -1.0000 -0.6667 0.3333 -0.3333 -0.3333 1.0000 -597.950 -629.800 -1443.335 -1516.335 -1225.750 -1245.375 -1118.300 -1104.600 -597.950 -629.800 -1443.335 -1516.335 -1225.750 -1245.375 -1118.300 -1104.600 -597.950 -629.800 -1504.335 -1544.665 -1695.000 -1259.000 -1272.250 -1210.875 -1035.300 -1092.900 -1047.200 -1443.335 -1516.335 -644.800 -672.450 -642.300 -1225.750 -1245.375 -1118.300 -1104.600 
3892 -1.0000 -0.6667 0.3333 -0.3333 0.0000 -1.0000 -724.650 -743.800 -1203.500 -1249.665 -942.375 -989.875 -804.800 -816.400 -724.650 -743.800 -1203.500 -1249.665 -942.375 -989.875 -804.800 -816.400 -724.650 -743.800 -1263.500 -1296.335 -1276.835 -983.000 -1045.250 -976.375 -826.000 -807.600 -845.300 -1203.500 -1249.665 -640.500 -711.900 -818.100 -942.375 -989.875 -804.800 -816.400 
3893 -1.0000 -0.6667 0.3333 -0.3333 0.0000 -0.6667 -652.200 -675.250 -1219.500 -1223.000 -1011.625 -1004.875 -764.000 -804.100 -652.200 -675.250 -1219.500 -1223.000 -1011.625 -1004.875 -764.000 -804.100 -652.200 -675.250 -1252.165 -1224.835 -1280.335 -938.750 -935.000 -1113.875 -782.000 -814.000 -892.800 -1219.500 -1223.000 -631.050 -709.050 -717.350 -1011.625 -1004.875 -764.000 -804.100 
3894 -1.0000 -0.6667 0.3333 -0.3333 0.0000 -0.3333 -641.350 -560.500 -1209.165 -1253.000 -922.125 -970.125 -791.200 -786.300 -641.350 -560.500 -1209.165 -1253.000 -922.125 -970.125 -791.200 -786.300 -641.350 -560.500 -1235.835 -1227.500 -1278.835 -924.875 -1037.750 -956.000 -781.700 -831.000 -820.700 -1209.165 -1253.000 -649.350 -686.050 -663.400 -922.125 -970.125 -791.200 -786.300 
3895 -1.0000 -0.6667 0.3333 -0.3333 0.0000 0.0000 -544.400 -360.000 -1200.000 -1200.000 -900.000 -900.000 -725.600 -720.000 -544.400 -360.000 -1200.000 -1200.000 -900.000 -900.000 -725.600 -720.000 -544.400 -360.000 -1241.500 -1236.500 -1227.000 -900.000 -1343.750 -1190.750 -743.700 -917.000 -1283.100 -1200.000 -1200.000 -451.950 -705.500 -720.200 -900.000 -900.000 -725.600 -720.000 
3896 -1.0000 -0.6667 0.3333 -0.3333 0.0000 0.3333 -596.900 -607.550 -1377.165 -1431.665 -1132.875 -1096.250 -969.600 -939.000 -596.900 -607.550 -1377.165 -1431.665 -1132.875 -1096.250 -969.600 -939.000 -596.900 -607.550 -1481.500 -1455.165 -1436.000 -1144.750 -1162.500 -1199.375 -1007.700 -1043.200 -1076.300 -1377.165 -1431.665 -586.100 -591.400 -619.100 -1132.875 -1096.250 -969.600 -939.000 
3897 -1.0000 -0.6667 0.3333 -0.3333 0.0000 0.6667 -664.900 -599.500 -1420.665 -1474.165 -1198.750 -1134.000 -1017.200 -1079.000 -664.900 -599.500 -1420.665 -1474.165 -1198.750 -1134.000 -1017.200 -1079.000 -664.900 -599.500 -1418.665 -1565.835 -1567.665 -1234.250 -1240.750 -1257.000 -998.800 -1047.600 -1070.600 -1420.665 -1474.165 -621.450 -672.100 -661.700 -1198.750 -1134.000 -1017.200 -1079.000 
3898 -1.0000 -0.6667 0.3333 -0.3333 0.0000 1.0000 -635.850 -634.500 -1473.000 -1480.500 -1254.250 -1168.875 -1125.200 -1147.800 -635.850 -634.500 -1473.000 -1480.500 -1254.250 -1168.875 -1125.200 -1147.800 -635.850 -634.500 -1491.165 -1477.000 -1476.000 -1219.500 -1277.875 -1287.375 -1096.000 -1063.900 -1069.200 -1473.000 -1480.500 -661.100 -712.350 -652.850 -1254.250 -1168.875 -1125.200 -1147.800 
3899 -1.0000 -0.6667 0.3333 -0.3333 0.3333 -1.0000 -698.800 -767.150 -1216.665 -1263.165 -935.125 -952.250 -807.100 -812.200 -698.800 -767.150 -1216.665 -1263.165 -935.125 -952.250 -807.100 -812.200 -698.800 -767.150 -1252.000 -1250.335 -1243.500 -1067.000 -1027.125 -997.625 -821.600 -846.000 -860.800 -1216.665 -1263.165 -693.000 -685.550 -702.050 -935.125 -952.250 -807.100 -812.200 
3900 -1.0000 -0.6667 0.3333 -0.3333 0.3333 -0.6667 -696.700 -718.200 -1213.500 -1254.335 -950.875 -929.125 -760.800 -762.400 -696.700 -718.200 -1213.500 -1254.335 -950.875 -929.125 -760.800 -762.400 -696.700 -718.200 -1226.835 -1241.335 -1320.500 -977.125 -1018.875 -1069.375 -824.000 -789.500 -859.000 -1213.500 -1254.335 -774.700 -732.750 -802.100 -950.875 -929.125 -760.800 -762.400 
3901 -1.0000 -0.6667 0.3333 -0.3333 0.3333 -0.3333 -599.900 -643.250 -1214.335 -1268.335 -989.250 -997.750 -748.900 -754.100 -599.900 -643.250 -1214.335 -1268.335 -989.250 -997.750 -748.900 -754.100 -599.900 -643.250 -1366.500 -1303.500 -1261.335 -942.625 -964.875 -984.875 -804.400 -820.200 -906.000 -1214.335 -1268.335 -614.550 -704.400 -746.250 -989.250 -997.750 -748.900 -754.100 
3902 -1.0000 -0.6667 0.3333 -0.3333 0.3333 0.0000 -588.750 -631.950 -1200.000 -1206.335 -918.250 -938.875 -803.700 -790.600 -588.750 -631.950 -1200.000 -1206.335 -918.250 -938.875 -803.700 -790.600 -588.750 -631.950 -1266.500 -1234.665 -1240.335 -964.375 -993.875 -988.125 -799.100 -864.900 -819.700 -1200.000 -1206.335 -616.150 -729.250 -665.600 -918.250 -938.875 -803.700 -790.600 
3903 -1.0000 -0.6667 0.3333 -0.3333 0.3333 0.3333 -495.900 -608.100 -1444.165 -1258.165 -905.375 -1021.625 -857.500 -772.300 -495.900 -608.100 -1444.165 -1258.165 -905.375 -1021.625 -857.500 -772.300 -495.900 -608.100 -1391.665 -1335.000 -1389.665 -1120.875 -957.000 -1261.500 -954.500 -898.700 -1067.200 -1444.165 -1258.165 -576.300 -475.850 -788.650 -905.375 -1021.625 -857.500 -772.300 
3904 -1.0000 -0.6667 0.3333 -0.3333 0.3333 0.6667 -647.500 -649.650 -1323.500 -1492.665 -1131.375 -1212.250 -994.400 -1012.500 -647.500 -649.650 -1323.500 -1492.665 -1131.375 -1212.250 -994.400 -1012.500 -647.500 -649.650 -1478.500 -1493.665 -1442.835 -1211.125 -1211.625 -1264.625 -1006.800 -1068.100 -1103.800 -1323.500 -1492.665 -564.300 -688.550 -654.600 -1131.375 -1212.250 -994.400 -1012.500 
3905 -1.0000 -0.6667 0.3333 -0.3333 0.3333 1.0000 -678.650 -628.800 -1433.165 -1534.335 -1244.125 -1155.375 -1058.500 -1080.800 -678.650 -628.800 -1433.165 -1534.335 -1244.125 -1155.375 -1058.500 -1080.800 -678.650 -628.800 -1617.165 -1574.835 -1564.835 -1249.500 -1324.250 -1259.500 -1051.300 -1080.800 -1096.500 -1433.165 -1534.335 -659.450 -639.500 -630.500 -1244.125 -1155.375 -1058.500 -1080.800 
3906 -1.0000 -0.6667 0.3333 -0.3333 0.6667 -1.0000 -677.850 -844.650 -1324.665 -1291.500 -1019.250 -956.625 -771.200 -852.400 -677.850 -844.650 -1324.665 -1291.500 -1019.250 -956.625 -771.200 -852.400 -677.850 -844.650 -1256.000 -1241.000 -1247.500 -955.625 -941.000 -979.875 -815.300 -844.000 -892.900 -1324.665 -1291.500 -759.550 -808.750 -818.750 -1019.250 -956.625 -771.200 -852.400 
3907 -1.0000 -0.6667 0.3333 -0.3333 0.6667 -0.6667 -701.200 -762.250 -1215.000 -1257.835 -923.875 -992.000 -772.900 -860.700 -701.200 -762.250 -1215.000 -1257.835 -923.875 -992.000 -772.900 -860.700 -701.200 -762.250 -1235.000 -1320.335 -1237.835 -922.625 -1001.125 -1037.875 -821.400 -864.300 -924.200 -1215.000 -1257.835 -697.750 -716.100 -732.200 -923.875 -992.000 -772.900 -860.700 
3908 -1.0000 -0.6667 0.3333 -0.3333 0.6667 -0.3333 -623.650 -665.500 -1235.665 -1231.500 -1041.500 -991.625 -747.200 -831.500 -623.650 -665.500 -1235.665 -1231.500 -1041.500 -991.625 -747.200 -831.500 -623.650 -665.500 -1233.165 -1307.000 -1302.000 -934.875 -977.250 -987.625 -812.600 -874.600 -854.600 -1235.665 -1231.500 -662.600 -656.350 -745.400 -1041.500 -991.625 -747.200 -831.500 
3909 -1.0000 -0.6667 0.3333 -0.3333 0.6667 0.0000 -609.900 -653.250 -1248.335 -1224.500 -903.875 -921.250 -739.700 -755.600 -609.900 -653.250 -1248.335 -1224.500 -903.875 -921.250 -739.700 -755.600 -609.900 -653.250 -1277.000 -1228.165 -1284.000 -1005.625 -1037.875 -1004.625 -773.000 -830.400 -815.300 -1248.335 -1224.500 -605.550 -657.050 -714.800 -903.875 -921.250 -739.700 -755.600 
3910 -1.0000 -0.6667 0.3333 -0.3333 0.6667 0.3333 -551.400 -649.400 -1200.000 -1218.500 -904.625 -935.375 -727.800 -821.300 -551.400 -649.400 -1200.000 -1218.500 -904.625 -935.375 -727.800 -821.300 -551.400 -649.400 -1258.335 -1259.500 -1224.665 -984.750 -968.750 -1037.250 -791.400 -859.900 -871.000 -1200.000 -1218.500 -602.200 -537.200 -748.550 -904.625 -935.375 -727.800 -821.300 
3911 -1.0000 -0.6667 0.3333 -0.3333 0.6667 0.6667 -445.550 -513.700 -1200.000 -1278.665 -923.250 -994.125 -968.300 -744.500 -445.550 -513.700 -1200.000 -1278.665 -923.250 -994.125 -968.300 -744.500 -445.550 -513.700 -1394.335 -1387.500 -1281.165 -1033.500 -921.125 -1206.625 -747.100 -850.300 -938.800 -1200.000 -1278.665 -492.050 -460.900 -550.300 -923.250 -994.125 -968.300 -744.500 
3912 -1.0000 -0.6667 0.3333 -0.3333 0.6667 1.0000 -722.850 -694.400 -1441.500 -1436.335 -1139.000 -1254.500 -927.900 -1035.500 -722.850 -694.400 -1441.500 -1436.335 -1139.000 -1254.500 -927.900 -1035.500 -722.850 -694.400 -1544.500 -1479.835 -1430.835 -1201.375 -1314.000 -1294.500 -1056.700 -1122.000 -1103.700 -1441.500 -1436.335 -656.050 -698.700 -721.500 -1139.000 -1254.500 -927.900 -1035.500 
3913 -1.0000 -0.6667 0.3333 -0.3333 1.0000 -1.0000 -767.300 -787.800 -1276.835 -1220.335 -959.625 -948.750 -812.300 -832.000 -767.300 -787.800 -1276.835 -1220.335 -959.625 -948.750 -812.300 -832.000 -767.300 -787.800 -1248.000 -1234.165 -1259.000 -945.500 -991.625 -1009.125 -807.100 -866.200 -858.500 -1276.835 -1220.335 -759.600 -733.750 -755.100 -959.625 -948.750 -812.300 -832.000 
3914 -1.0000 -0.6667 0.3333 -0.3333 1.0000 -0.6667 -729.500 -725.750 -1238.165 -1259.165 -925.500 -943.125 -859.500 -813.600 -729.500 -725.750 -1238.165 -1259.165 -925.500 -943.125 -859.500 -813.600 -729.500 -725.750 -1277.000 -1285.000 -1287.500 -955.875 -976.250 -982.125 -850.400 -879.200 -920.100 -1238.165 -1259.165 -763.850 -771.450 -786.950 -925.500 -943.125 -859.500 -813.600 
3915 -1.0000 -0.6667 0.3333 -0.3333 1.0000 -0.3333 -691.850 -658.650 -1289.665 -1318.165 -924.250 -961.750 -756.300 -768.100 -691.850 -658.650 -1289.665 -1318.165 -924.250 -961.750 -756.300 -768.100 -691.850 -658.650 -1248.665 -1229.500 -1368.835 -1060.000 -962.500 -1001.125 -956.100 -878.700 -899.000 -1289.665 -1318.165 -620.300 -776.850 -728.300 -924.250 -961.750 -756.300 -768.100 
3916 -1.0000 -0.6667 0.3333 -0.3333 1.0000 0.0000 -681.950 -666.000 -1200.000 -1325.500 -933.750 -1056.750 -771.400 -798.200 -681.950 -666.000 -1200.000 -1325.500 -933.750 -1056.750 -771.400 -798.200 -681.950 -666.000 -1227.165 -1231.165 -1279.500 -919.875 -986.500 -988.000 -816.200 -829.200 -880.700 -1200.000 -1325.500 -712.950 -684.200 -737.800 -933.750 -1056.750 -771.400 -798.200 
3917 -1.0000 -0.6667 0.3333 -0.3333 1.0000 0.3333 -615.250 -652.250 -1226.165 -1210.500 -930.500 -931.750 -735.900 -829.300 -615.250 -652.250 -1226.165 -1210.500 -930.500 -931.750 -735.900 -829.300 -615.250 -652.250 -1204.500 -1253.500 -1263.165 -922.125 -991.000 -1063.375 -810.000 -850.800 -862.200 -1226.165 -1210.500 -674.300 -646.500 -688.850 -930.500 -931.750 -735.900 -829.300 
3918 -1.0000 -0.6667 0.3333 -0.3333 1.0000 0.6667 -405.500 -428.900 -1200.000 -1200.500 -900.000 -991.000 -792.700 -738.500 -405.500 -428.900 -1200.000 -1200.500 -900.000 -991.000 -792.700 -738.500 -405.500 -428.900 -1200.000 -1337.665 -1225.665 -910.250 -1017.625 -982.750 -808.700 -938.500 -878.100 -1200.000 -1200.500 -470.200 -455.350 -616.600 -900.000 -991.000 -792.700 -738.500 
3919 -1.0000 -0.6667 0.3333 -0.3333 1.0000 1.0000 -542.700 -519.050 -1246.000 -1719.335 -902.375 -942.750 -797.400 -734.100 -542.700 -519.050 -1246.000 -1719.335 -902.375 -942.750 -797.400 -734.100 -542.700 -519.050 -1208.165 -1237.835 -1440.335 -977.000 -1268.500 -947.750 -915.600 -736.900 -1070.400 -1246.000 -1719.335 -572.350 -507.900 -736.100 -902.375 -942.750 -797.400 -734.100 
3920 -1.0000 -0.6667 0.3333 0.0000 -1.0000 -1.0000 -624.950 -649.750 -1335.835 -1314.165 -936.750 -1003.625 -963.700 -1022.100 -624.950 -649.750 -1335.835 -1314.165 -936.750 -1003.625 -963.700 -1022.100 -624.950 -649.750 -1215.165 -1315.335 -1266.000 -1040.250 -961.250 -1028.375 -841.400 -1059.500 -810.900 -1335.835 -1314.165 -643.600 -560.450 -684.550 -936.750 -1003.625 -963.700 -1022.100 
3921 -1.0000 -0.6667 0.3333 0.0000 -1.0000 -0.6667 -441.300 -437.400 -1200.000 -1200.000 -900.000 -943.875 -735.100 -767.100 -441.300 -437.400 -1200.000 -1200.000 -900.000 -943.875 -735.100 -767.100 -441.300 -437.400 -1203.165 -1234.335 -1245.835 -935.500 -929.875 -948.625 -744.100 -800.500 -803.700 -1200.000 -1200.000 -454.800 -462.150 -471.950 -900.000 -943.875 -735.100 -767.100 
3922 -1.0000 -0.6667 0.3333 0.0000 -1.0000 -0.3333 -516.300 -552.700 -1298.500 -1276.335 -956.500 -1029.625 -877.200 -904.900 -516.300 -552.700 -1298.500 -1276.335 -956.500 -1029.625 -877.200 -904.900 -516.300 -552.700 -1404.000 -1346.665 -1501.665 -1016.625 -1061.375 -1258.875 -909.300 -985.200 -988.000 -1298.500 -1276.335 -479.550 -693.950 -683.800 -956.500 -1029.625 -877.200 -904.900 
3923 -1.0000 -0.6667 0.3333 0.0000 -1.0000 0.0000 -702.850 -622.650 -1547.500 -1557.335 -1270.250 -1228.125 -1143.200 -1166.300 -702.850 -622.650 -1547.500 -1557.335 -1270.250 -1228.125 -1143.200 -1166.300 -702.850 -622.650 -1525.835 -1502.000 -1538.835 -1369.375 -1368.750 -1343.375 -1061.500 -1196.100 -1096.600 -1547.500 -1557.335 -616.150 -670.650 -782.200 -1270.250 -1228.125 -1143.200 -1166.300 
3924 -1.0000 -0.6667 0.3333 0.0000 -1.0000 0.3333 -702.500 -703.250 -1587.335 -1637.335 -1307.000 -1164.250 -1159.500 -1182.700 -702.500 -703.250 -1587.335 -1637.335 -1307.000 -1164.250 -1159.500 -1182.700 -702.500 -703.250 -1534.500 -1679.500 -1656.835 -1277.250 -1394.000 -1480.500 -1053.300 -1217.400 -1250.800 -1587.335 -1637.335 -655.250 -752.650 -821.150 -1307.000 -1164.250 -1159.500 -1182.700 
3925 -1.0000 -0.6667 0.3333 0.0000 -1.0000 0.6667 -690.500 -760.650 -1673.665 -1724.165 -1361.000 -1147.500 -1037.800 -1136.000 -690.500 -760.650 -1673.665 -1724.165 -1361.000 -1147.500 -1037.800 -1136.000 -690.500 -760.650 -1740.165 -1814.835 -1653.665 -1414.500 -1397.750 -1422.250 -1146.600 -1296.200 -1246.100 -1673.665 -1724.165 -637.500 -825.000 -808.750 -1361.000 -1147.500 -1037.800 -1136.000 
3926 -1.0000 -0.6667 0.3333 0.0000 -1.0000 1.0000 -670.350 -726.200 -1663.000 -1655.000 -1380.875 -1349.750 -1219.300 -1138.000 -670.350 -726.200 -1663.000 -1655.000 -1380.875 -1349.750 -1219.300 -1138.000 -670.350 -726.200 -1674.335 -1910.000 -1750.500 -1348.125 -1275.000 -1424.250 -1220.900 -1195.600 -1370.200 -1663.000 -1655.000 -674.750 -814.950 -751.600 -1380.875 -1349.750 -1219.300 -1138.000 
3927 -1.0000 -0.6667 0.3333 0.0000 -0.6667 -1.0000 -655.800 -669.600 -1450.500 -1247.835 -1078.000 -1049.750 -888.200 -816.500 -655.800 -669.600 -1450.500 -1247.835 -1078.000 -1049.750 -888.200 -816.500 -655.800 -669.600 -1261.665 -1284.165 -1266.500 -944.875 -1109.875 -1048.125 -851.200 -874.800 -936.100 -1450.500 -1247.835 -631.650 -720.050 -717.450 -1078.000 -1049.750 -888.200 -816.500 
3928 -1.0000 -0.6667 0.3333 0.0000 -0.6667 -0.6667 -637.900 -569.750 -1200.000 -1246.165 -969.875 -1044.000 -837.500 -870.000 -637.900 -569.750 -1200.000 -1246.165 -969.875 -1044.000 -837.500 -870.000 -637.900 -569.750 -1238.000 -1426.665 -1365.335 -1076.875 -1090.375 -1072.625 -960.600 -915.300 -987.900 -1200.000 -1246.165 -686.200 -605.600 -568.800 -969.875 -1044.000 -837.500 -870.000 
3929 -1.0000 -0.6667 0.3333 0.0000 -0.6667 -0.3333 -439.350 -421.650 -1200.000 -1211.335 -900.875 -912.250 -775.500 -764.200 -439.350 -421.650 -1200.000 -1211.335 -900.875 -912.250 -775.500 -764.200 -439.350 -421.650 -1212.665 -1231.000 -1326.000 -940.000 -952.750 -1025.625 -784.900 -824.500 -836.400 -1200.000 -1211.335 -450.050 -496.050 -568.950 -900.875 -912.250 -775.500 -764.200 
3930 -1.0000 -0.6667 0.3333 0.0000 -0.6667 0.0000 -581.750 -572.600 -1446.835 -1510.500 -1125.875 -1059.000 -997.600 -1072.700 -581.750 -572.600 -1446.835 -1510.500 -1125.875 -1059.000 -997.600 -1072.700 -581.750 -572.600 -1454.835 -1549.835 -1571.835 -1299.625 -1243.250 -1278.875 -1098.900 -1194.300 -1129.300 -1446.835 -1510.500 -578.300 -719.650 -746.400 -1125.875 -1059.000 -997.600 -1072.700 
